numCells,numAuctioneers,concurrentAuctionsPerAuctioneer,maxBiddingPoolFraction,algorithm,scenario,# auctions,communication,waitTime,biddingTime,distributionScore,nMissing
250,250,5,0.10,compare_to_percentile,10% start,2500,71631,1.83,0.94,0.0635,0
250,250,5,0.10,compare_to_percentile,cold start,15750,469719,11.42,1.09,0.0682,0
250,250,5,0.10,compare_to_percentile,rolling deploy,1300,37017,1.92,1.09,0.0640,0
250,250,5,0.10,all_rebid,10% start,2500,137904,1.87,0.97,0.0635,0
250,250,5,0.10,all_rebid,cold start,15750,880077,11.49,1.03,0.0673,0
250,250,5,0.10,all_rebid,rolling deploy,1300,70023,1.77,0.98,0.0640,0
250,250,5,0.20,compare_to_percentile,10% start,2500,158548,1.97,1.08,0.0634,0
250,250,5,0.20,compare_to_percentile,cold start,15750,1123616,11.68,1.27,0.0681,0
250,250,5,0.20,compare_to_percentile,rolling deploy,1300,80392,1.84,1.05,0.0640,0
250,250,5,0.20,all_rebid,10% start,2500,357439,2.67,1.74,0.0634,0
250,250,5,0.20,all_rebid,cold start,15750,5224955,23.97,15.66,0.0667,-7
250,250,5,0.20,all_rebid,rolling deploy,1300,152005,1.83,1.14,0.0640,0
300,300,1,0.05,compare_to_percentile,10% start,3000,51340,8.80,0.92,0.0579,0
300,300,1,0.05,compare_to_percentile,cold start,18900,323986,54.73,1.84,0.0608,0
300,300,1,0.05,compare_to_percentile,rolling deploy,1500,25500,4.47,0.92,0.0586,0
300,300,1,0.05,all_rebid,10% start,3000,93434,8.86,1.08,0.0579,0
300,300,1,0.05,all_rebid,cold start,18900,590736,54.75,0.93,0.0604,0
300,300,1,0.05,all_rebid,rolling deploy,1500,46562,4.44,0.92,0.0587,0
300,300,1,0.10,compare_to_percentile,10% start,3000,96544,8.84,0.92,0.0579,0
300,300,1,0.10,compare_to_percentile,cold start,18900,614016,54.60,0.93,0.0611,0
300,300,1,0.10,compare_to_percentile,rolling deploy,1500,48064,4.45,1.00,0.0586,0
300,300,1,0.10,all_rebid,10% start,3000,184220,8.85,1.08,0.0579,0
300,300,1,0.10,all_rebid,cold start,18900,1174305,54.88,1.04,0.0605,0
300,300,1,0.10,all_rebid,rolling deploy,1500,91744,4.60,1.09,0.0586,0
300,300,1,0.20,compare_to_percentile,10% start,3000,188728,8.86,1.07,0.0579,0
300,300,1,0.20,compare_to_percentile,cold start,18900,1209930,54.85,1.06,0.0603,0
300,300,1,0.20,compare_to_percentile,rolling deploy,1500,93496,4.51,1.09,0.0586,0
300,300,1,0.20,all_rebid,10% start,3000,366872,8.90,0.94,0.0579,0
300,300,1,0.20,all_rebid,cold start,18900,2365792,55.45,1.15,0.0600,0
300,300,1,0.20,all_rebid,rolling deploy,1500,182347,4.68,1.13,0.0586,0
300,300,2,0.05,compare_to_percentile,10% start,3000,51527,4.48,0.92,0.0579,0
300,300,2,0.05,compare_to_percentile,cold start,18900,326111,27.60,1.08,0.0612,0
300,300,2,0.05,compare_to_percentile,rolling deploy,1500,25534,2.66,0.92,0.0590,0
300,300,2,0.05,all_rebid,10% start,3000,94085,4.47,1.06,0.0580,0
300,300,2,0.05,all_rebid,cold start,18900,594417,27.69,1.12,0.0611,0
300,300,2,0.05,all_rebid,rolling deploy,1500,46717,2.68,0.92,0.0587,0
300,300,2,0.10,compare_to_percentile,10% start,3000,98080,4.48,0.93,0.0579,0
300,300,2,0.10,compare_to_percentile,cold start,18900,622560,27.72,1.16,0.0608,0
300,300,2,0.10,compare_to_percentile,rolling deploy,1500,48160,2.68,0.92,0.0586,0
300,300,2,0.10,all_rebid,10% start,3000,185135,4.48,0.94,0.0579,0
300,300,2,0.10,all_rebid,cold start,18900,1192550,27.86,1.12,0.0607,0
300,300,2,0.10,all_rebid,rolling deploy,1500,91683,2.71,0.94,0.0586,0
300,300,2,0.20,compare_to_percentile,10% start,3000,194432,4.54,1.06,0.0579,0
300,300,2,0.20,compare_to_percentile,cold start,18900,1288917,28.45,2.54,0.0607,-1
300,300,2,0.20,compare_to_percentile,rolling deploy,1500,93992,2.67,1.04,0.0586,0
300,300,2,0.20,all_rebid,10% start,3000,376310,4.66,1.10,0.0579,0
300,300,2,0.20,all_rebid,cold start,18900,2480431,28.31,1.17,0.0610,0
300,300,2,0.20,all_rebid,rolling deploy,1500,185735,2.83,1.00,0.0586,0
300,300,5,0.05,compare_to_percentile,10% start,3000,52768,1.82,0.93,0.0579,0
300,300,5,0.05,compare_to_percentile,cold start,18900,333846,11.26,1.11,0.0632,0
300,300,5,0.05,compare_to_percentile,rolling deploy,1500,26010,0.93,0.92,0.0589,0
300,300,5,0.05,all_rebid,10% start,3000,95945,1.84,0.93,0.0579,0
300,300,5,0.05,all_rebid,cold start,18900,618442,11.37,1.13,0.0640,0
300,300,5,0.05,all_rebid,rolling deploy,1500,47306,0.95,0.95,0.0587,0
300,300,5,0.10,compare_to_percentile,10% start,3000,104320,1.86,0.94,0.0579,0
300,300,5,0.10,compare_to_percentile,cold start,18900,679008,11.35,1.09,0.0628,0
300,300,5,0.10,compare_to_percentile,rolling deploy,1500,50208,0.95,0.94,0.0586,0
300,300,5,0.10,all_rebid,10% start,3000,195749,2.03,1.11,0.0579,0
300,300,5,0.10,all_rebid,cold start,18900,1360559,11.88,1.48,0.0641,0
300,300,5,0.10,all_rebid,rolling deploy,1500,98027,1.00,1.00,0.0586,0
300,300,5,0.20,compare_to_percentile,10% start,3000,219046,1.98,1.11,0.0579,0
300,300,5,0.20,compare_to_percentile,cold start,18900,4309043,23.66,13.56,0.0645,-8
300,300,5,0.20,compare_to_percentile,rolling deploy,1500,107074,1.02,1.02,0.0586,0
300,300,5,0.20,all_rebid,10% start,3000,412973,2.11,1.14,0.0579,0
300,300,5,0.20,all_rebid,cold start,18900,10490040,42.49,31.73,0.0620,-7
300,300,5,0.20,all_rebid,rolling deploy,1500,210419,1.33,1.32,0.0586,0
